Date,Open,High,Low,Close,Adj Close,Volume
17-02-1993,0.475446,0.482143,0.464286,0.481027,0.392084,249580800
18-02-1993,0.491071,0.493304,0.477679,0.491071,0.400271,280123200
19-02-1993,0.493304,0.495536,0.488839,0.491071,0.400271,177800000
22-02-1993,0.491071,0.5,0.488839,0.492188,0.401182,98761600
23-02-1993,0.491071,0.493304,0.482143,0.484375,0.394813,194073600
24-02-1993,0.465402,0.481027,0.465402,0.478795,0.390265,286563200
25-02-1993,0.475446,0.488839,0.475446,0.488839,0.398452,167227200
26-02-1993,0.484375,0.484375,0.466518,0.473214,0.385716,294884800
01-03-1993,0.473214,0.477679,0.470982,0.475446,0.387535,119302400
02-03-1993,0.473214,0.486607,0.473214,0.484375,0.394813,147694400
03-03-1993,0.482143,0.491071,0.475446,0.487723,0.397542,202697600
04-03-1993,0.486607,0.493304,0.477679,0.491071,0.400271,188339200
05-03-1993,0.488839,0.497768,0.488839,0.491071,0.400271,111619200
08-03-1993,0.491071,0.506696,0.491071,0.504464,0.411188,177004800
09-03-1993,0.504464,0.513393,0.504464,0.506696,0.413007,154828800
10-03-1993,0.506696,0.511161,0.5,0.506696,0.413007,132496000
11-03-1993,0.508929,0.511161,0.502232,0.507813,0.413918,144614400
12-03-1993,0.506696,0.506696,0.495536,0.502232,0.409368,126694400
15-03-1993,0.5,0.511161,0.49442,0.508929,0.414827,136035200
16-03-1993,0.511161,0.515625,0.504464,0.504464,0.411188,101281600
17-03-1993,0.504464,0.508929,0.491071,0.492188,0.401182,176220800
18-03-1993,0.491071,0.496652,0.486607,0.486607,0.396632,106187200
19-03-1993,0.491071,0.493304,0.477679,0.479911,0.391175,154100800
22-03-1993,0.477679,0.481027,0.470982,0.475446,0.387535,165200000
23-03-1993,0.475446,0.482143,0.469866,0.470982,0.383897,102536000
24-03-1993,0.470982,0.484375,0.46875,0.479911,0.391175,143068800
25-03-1993,0.479911,0.488839,0.477679,0.488839,0.398452,171046400
26-03-1993,0.488839,0.488839,0.46875,0.475446,0.387535,151760000
29-03-1993,0.466518,0.46875,0.453125,0.455357,0.371161,261710400
30-03-1993,0.456473,0.466518,0.448661,0.466518,0.380258,264051200
31-03-1993,0.46875,0.470982,0.457589,0.459821,0.374799,223036800
01-04-1993,0.457589,0.464286,0.455357,0.462054,0.376619,108203200
02-04-1993,0.450893,0.457589,0.441964,0.447545,0.364793,253792000
05-04-1993,0.446429,0.450893,0.441964,0.446429,0.363883,149172800
06-04-1993,0.446429,0.448661,0.435268,0.435268,0.354786,168369600
07-04-1993,0.4375,0.453125,0.433036,0.450893,0.367522,162848000
08-04-1993,0.446429,0.450893,0.4375,0.444196,0.362063,163430400
12-04-1993,0.441964,0.455357,0.441964,0.446429,0.363883,93049600
13-04-1993,0.450893,0.457589,0.430804,0.433036,0.352967,164483200
14-04-1993,0.430804,0.435268,0.425223,0.435268,0.354786,170060800
15-04-1993,0.430804,0.430804,0.417411,0.421875,0.34387,218702400
16-04-1993,0.430804,0.435268,0.422991,0.429688,0.350238,686795200
19-04-1993,0.433036,0.441964,0.430804,0.433036,0.352967,227864000
20-04-1993,0.435268,0.448661,0.430804,0.446429,0.363883,240049600
21-04-1993,0.448661,0.453125,0.439732,0.44308,0.361154,205273600
22-04-1993,0.439732,0.450893,0.4375,0.446429,0.363883,157673600
23-04-1993,0.444196,0.448661,0.435268,0.439732,0.358425,134142400
26-04-1993,0.439732,0.444196,0.433036,0.4375,0.356605,102804800
27-04-1993,0.435268,0.448661,0.435268,0.448661,0.365703,129673600
28-04-1993,0.444196,0.464286,0.444196,0.458705,0.37389,163240000
29-04-1993,0.459821,0.462054,0.447545,0.453125,0.369341,82443200
30-04-1993,0.453125,0.46875,0.453125,0.457589,0.37298,132339200
03-05-1993,0.457589,0.464286,0.455357,0.46317,0.377529,65184000
04-05-1993,0.466518,0.484375,0.464286,0.476563,0.388446,170822400
05-05-1993,0.473214,0.495536,0.473214,0.486607,0.396632,253064000
06-05-1993,0.486607,0.488839,0.477679,0.479911,0.391175,70459200
07-05-1993,0.477679,0.488839,0.477679,0.488839,0.398452,81894400
10-05-1993,0.491071,0.498884,0.491071,0.491071,0.400271,137928000
11-05-1993,0.491071,0.493304,0.482143,0.486607,0.396632,158379200
12-05-1993,0.484375,0.488839,0.473214,0.475446,0.387535,105224000
13-05-1993,0.477679,0.497768,0.477679,0.495536,0.40391,361726400
14-05-1993,0.493304,0.5,0.491071,0.495536,0.40391,117409600
17-05-1993,0.495536,0.5,0.491071,0.497768,0.40573,69641600
18-05-1993,0.495536,0.502232,0.491071,0.495536,0.40391,163475200
19-05-1993,0.488839,0.513393,0.486607,0.511161,0.416647,172771200
20-05-1993,0.511161,0.526786,0.511161,0.524554,0.427563,290528000
21-05-1993,0.524554,0.527902,0.506696,0.513393,0.418466,148198400
24-05-1993,0.506696,0.524554,0.506696,0.514509,0.419375,150315200
25-05-1993,0.506696,0.513393,0.497768,0.503348,0.410278,180723200
26-05-1993,0.5,0.515625,0.49442,0.515625,0.420285,121564800
27-05-1993,0.515625,0.522321,0.511161,0.513393,0.418466,197288000
28-05-1993,0.508929,0.513393,0.502232,0.50558,0.412959,183948800
01-06-1993,0.504464,0.515625,0.504464,0.508929,0.415694,135072000
02-06-1993,0.506696,0.520089,0.5,0.508929,0.415694,200480000
03-06-1993,0.508929,0.511161,0.5,0.503348,0.411136,156856000
04-06-1993,0.497768,0.502232,0.486607,0.489955,0.400196,213684800
07-06-1993,0.486607,0.488839,0.449777,0.453125,0.370114,482305600
08-06-1993,0.435268,0.446429,0.428571,0.441964,0.360997,621096000
09-06-1993,0.401786,0.407366,0.392857,0.395089,0.32271,1178419200
10-06-1993,0.388393,0.399554,0.381696,0.397321,0.324533,553705600
11-06-1993,0.401786,0.404018,0.387277,0.390625,0.319063,242323200
14-06-1993,0.392857,0.399554,0.388393,0.398438,0.325445,249491200
15-06-1993,0.404018,0.404018,0.373884,0.375,0.306301,448324800
16-06-1993,0.377232,0.386161,0.370536,0.377232,0.308124,353080000
17-06-1993,0.379464,0.379464,0.361607,0.368304,0.300831,409438400
18-06-1993,0.371652,0.376116,0.354911,0.366071,0.299008,311292800
21-06-1993,0.361607,0.361607,0.352679,0.353795,0.288981,273582400
22-06-1993,0.364955,0.375,0.354911,0.36942,0.301743,336380800
23-06-1993,0.372768,0.372768,0.357143,0.361607,0.295361,180723200
24-06-1993,0.361607,0.372768,0.357143,0.372768,0.304478,222835200
25-06-1993,0.360491,0.363839,0.352679,0.357143,0.291715,257163200
28-06-1993,0.361607,0.361607,0.345982,0.358259,0.292627,353617600
29-06-1993,0.359375,0.359375,0.34375,0.348214,0.284422,294268800
30-06-1993,0.345982,0.354911,0.34375,0.352679,0.288069,200256000
01-07-1993,0.348214,0.354911,0.339286,0.339286,0.27713,218164800
02-07-1993,0.341518,0.345982,0.337054,0.34375,0.280776,191632000
06-07-1993,0.341518,0.348214,0.334821,0.337054,0.275306,155254400
07-07-1993,0.334821,0.33817,0.323661,0.325893,0.26619,227035200
08-07-1993,0.325893,0.334821,0.323661,0.325893,0.26619,138969600
09-07-1993,0.330357,0.332589,0.325893,0.328125,0.268013,156878400
12-07-1993,0.328125,0.340402,0.323661,0.339286,0.27713,173880000
13-07-1993,0.345982,0.345982,0.330357,0.332589,0.271659,158110400
14-07-1993,0.328125,0.334821,0.319196,0.332589,0.271659,246299200
15-07-1993,0.332589,0.337054,0.314732,0.319196,0.26072,338038400
16-07-1993,0.254464,0.264509,0.236607,0.245536,0.200554,2120596800
19-07-1993,0.25,0.256696,0.227679,0.228795,0.18688,806232000
20-07-1993,0.234375,0.247768,0.229911,0.239955,0.195996,531910400
21-07-1993,0.232143,0.238839,0.227679,0.234375,0.191438,455907200
22-07-1993,0.232143,0.241071,0.229911,0.236607,0.193261,211176000
23-07-1993,0.241071,0.245536,0.232143,0.234375,0.191438,233777600
26-07-1993,0.238839,0.245536,0.232143,0.239955,0.195996,152824000
27-07-1993,0.238839,0.245536,0.234375,0.236607,0.193261,198609600
28-07-1993,0.234375,0.241071,0.234375,0.239955,0.195996,91795200
29-07-1993,0.241071,0.245536,0.238839,0.243304,0.198731,121374400
30-07-1993,0.245536,0.252232,0.241071,0.247768,0.202377,214446400
02-08-1993,0.252232,0.261161,0.25,0.254464,0.207847,216305600
03-08-1993,0.258929,0.261161,0.256696,0.258929,0.211494,176478400
04-08-1993,0.261161,0.272321,0.258929,0.270089,0.220609,242995200
05-08-1993,0.274554,0.274554,0.258929,0.263393,0.21514,209372800
06-08-1993,0.261161,0.270089,0.261161,0.261161,0.213317,125921600
09-08-1993,0.261161,0.270089,0.258929,0.265625,0.216963,161414400
10-08-1993,0.263393,0.265625,0.252232,0.254464,0.207847,152779200
11-08-1993,0.254464,0.254464,0.241071,0.245536,0.200554,166969600
12-08-1993,0.245536,0.247768,0.232143,0.236607,0.193261,338172800
13-08-1993,0.236607,0.247768,0.234375,0.24442,0.199643,138812800
16-08-1993,0.245536,0.25,0.243304,0.245536,0.201437,102446400
17-08-1993,0.247768,0.254464,0.243304,0.253348,0.207846,108180800
18-08-1993,0.258929,0.265625,0.252232,0.254464,0.208762,188720000
19-08-1993,0.256696,0.256696,0.245536,0.245536,0.201437,152129600
20-08-1993,0.247768,0.25,0.241071,0.25,0.205099,99937600
23-08-1993,0.25,0.256696,0.245536,0.253348,0.207846,91179200
24-08-1993,0.252232,0.256696,0.247768,0.25,0.205099,101259200
25-08-1993,0.25,0.252232,0.238839,0.243304,0.199606,145768000
26-08-1993,0.243304,0.243304,0.236607,0.239955,0.196858,176142400
27-08-1993,0.241071,0.241071,0.234375,0.236607,0.194112,186569600
30-08-1993,0.236607,0.236607,0.231027,0.232143,0.190449,273739200
31-08-1993,0.236607,0.238839,0.232143,0.236607,0.194112,127870400
01-09-1993,0.236607,0.238839,0.229911,0.233259,0.191365,225568000
02-09-1993,0.232143,0.234375,0.225446,0.229911,0.188618,282262400
03-09-1993,0.232143,0.232143,0.225446,0.229911,0.188618,162937600
07-09-1993,0.232143,0.241071,0.229911,0.234375,0.192281,143539200
08-09-1993,0.234375,0.241071,0.232143,0.238839,0.195943,226632000
09-09-1993,0.238839,0.241071,0.232143,0.232143,0.190449,149531200
10-09-1993,0.234375,0.234375,0.226563,0.234375,0.192281,134489600
13-09-1993,0.234375,0.236607,0.220982,0.225446,0.184955,255785600
14-09-1993,0.216518,0.223214,0.214286,0.216518,0.177631,276640000
15-09-1993,0.21875,0.223214,0.209821,0.21875,0.179462,257723200
16-09-1993,0.216518,0.223214,0.216518,0.220982,0.181293,85960000
17-09-1993,0.217634,0.227679,0.216518,0.225446,0.184955,172032000
20-09-1993,0.225446,0.227679,0.220982,0.222098,0.182208,111036800
21-09-1993,0.220982,0.225446,0.21317,0.21875,0.179462,146496000
22-09-1993,0.216518,0.227679,0.216518,0.227679,0.186787,110488000
23-09-1993,0.227679,0.227679,0.21875,0.220982,0.181293,130950400
24-09-1993,0.223214,0.225446,0.21875,0.223214,0.183124,76574400
27-09-1993,0.223214,0.225446,0.216518,0.220982,0.181293,113176000
28-09-1993,0.220982,0.223214,0.216518,0.220982,0.181293,94550400
29-09-1993,0.216518,0.222098,0.212054,0.21317,0.174884,236745600
30-09-1993,0.214286,0.214286,0.205357,0.208705,0.171221,274904000
01-10-1993,0.203125,0.205357,0.200893,0.203125,0.166643,335988800
04-10-1993,0.202009,0.205357,0.196429,0.203125,0.166643,192841600
05-10-1993,0.205357,0.214286,0.205357,0.209821,0.172137,176310400
06-10-1993,0.212054,0.214286,0.208705,0.210938,0.173053,175280000
07-10-1993,0.209821,0.212054,0.203125,0.205357,0.168474,134904000
08-10-1993,0.207589,0.207589,0.198661,0.202009,0.165728,139406400
11-10-1993,0.203125,0.214286,0.203125,0.212054,0.173968,161145600
12-10-1993,0.214286,0.223214,0.212054,0.214286,0.1758,306342400
13-10-1993,0.216518,0.216518,0.209821,0.214286,0.1758,177004800
14-10-1993,0.214286,0.21875,0.209821,0.212054,0.173968,160686400
15-10-1993,0.247768,0.254464,0.238839,0.252232,0.20693,955248000
18-10-1993,0.25,0.256696,0.247768,0.253348,0.207846,332998400
19-10-1993,0.252232,0.254464,0.243304,0.247768,0.203268,213572800
20-10-1993,0.25,0.252232,0.243304,0.247768,0.203268,138409600
21-10-1993,0.245536,0.279018,0.243304,0.270089,0.22158,627110400
22-10-1993,0.272321,0.28125,0.265625,0.270089,0.22158,396076800
25-10-1993,0.270089,0.272321,0.264509,0.267857,0.219749,219128000
26-10-1993,0.265625,0.267857,0.258929,0.265625,0.217918,222476800
27-10-1993,0.267857,0.287946,0.265625,0.283482,0.232568,459065600
28-10-1993,0.283482,0.287946,0.276786,0.276786,0.227074,244462400
29-10-1993,0.276786,0.283482,0.272321,0.274554,0.225243,136864000
01-11-1993,0.274554,0.28125,0.270089,0.28125,0.230737,105974400
02-11-1993,0.279018,0.294643,0.276786,0.292411,0.239893,224246400
03-11-1993,0.294643,0.294643,0.276786,0.282366,0.231652,176960000
04-11-1993,0.28125,0.287946,0.274554,0.287946,0.23623,185371200
05-11-1993,0.284598,0.287946,0.274554,0.284598,0.233483,378033600
08-11-1993,0.285714,0.28683,0.272321,0.274554,0.225243,166992000
09-11-1993,0.276786,0.279018,0.265625,0.268973,0.220665,171248000
10-11-1993,0.270089,0.274554,0.267857,0.274554,0.225243,76977600
11-11-1993,0.274554,0.285714,0.272321,0.280134,0.229821,142430400
12-11-1993,0.28125,0.285714,0.272321,0.283482,0.232568,143662400
15-11-1993,0.28125,0.292411,0.28125,0.285714,0.234399,157102400
16-11-1993,0.285714,0.305804,0.283482,0.303571,0.249049,303083200
17-11-1993,0.303571,0.3125,0.292411,0.299107,0.245386,302624000
18-11-1993,0.299107,0.301339,0.294643,0.299107,0.245386,114408000
19-11-1993,0.294643,0.299107,0.290179,0.294643,0.242593,122964800
22-11-1993,0.292411,0.294643,0.287946,0.290179,0.238917,150606400
23-11-1993,0.290179,0.294643,0.279018,0.294643,0.242593,186166400
24-11-1993,0.292411,0.299107,0.291295,0.294643,0.242593,90440000
26-11-1993,0.292411,0.294643,0.287946,0.291295,0.239836,43444800
29-11-1993,0.287946,0.290179,0.28125,0.283482,0.233404,96712000
30-11-1993,0.283482,0.291295,0.28125,0.28125,0.231566,112660800
01-12-1993,0.285714,0.287946,0.279018,0.28125,0.231566,111216000
02-12-1993,0.283482,0.285714,0.276786,0.283482,0.233404,100654400
03-12-1993,0.283482,0.285714,0.276786,0.28125,0.231566,120467200
06-12-1993,0.28125,0.290179,0.279018,0.287946,0.237079,156979200
07-12-1993,0.285714,0.287946,0.28125,0.287946,0.237079,63851200
08-12-1993,0.285714,0.287946,0.28125,0.284598,0.234322,39592000
09-12-1993,0.283482,0.285714,0.265625,0.267857,0.220539,182761600
10-12-1993,0.270089,0.272321,0.247768,0.252232,0.207674,497257600
13-12-1993,0.252232,0.263393,0.247768,0.263393,0.216863,244328000
14-12-1993,0.261161,0.265625,0.258929,0.260045,0.214107,293664000
15-12-1993,0.258929,0.265625,0.258929,0.265625,0.218701,123883200
16-12-1993,0.263393,0.265625,0.258929,0.262277,0.215944,126369600
17-12-1993,0.263393,0.265625,0.260045,0.263393,0.216863,145152000
20-12-1993,0.261161,0.265625,0.252232,0.254464,0.209512,189033600
21-12-1993,0.254464,0.256696,0.243304,0.245536,0.202161,251126400
22-12-1993,0.243304,0.254464,0.241071,0.25,0.205836,181372800
23-12-1993,0.243304,0.243304,0.236607,0.243304,0.200323,226956800
27-12-1993,0.247768,0.256696,0.243304,0.254464,0.209512,159936000
28-12-1993,0.256696,0.263393,0.254464,0.260045,0.214107,159499200
29-12-1993,0.261161,0.261161,0.254464,0.254464,0.209512,107352000
30-12-1993,0.254464,0.270089,0.254464,0.265625,0.218701,314552000
31-12-1993,0.265625,0.270089,0.261161,0.261161,0.215026,160966400
03-01-1994,0.263393,0.267857,0.258929,0.266741,0.21962,181529600
04-01-1994,0.270089,0.28125,0.267857,0.28125,0.231566,285174400
05-01-1994,0.283482,0.302455,0.283482,0.301339,0.248106,612136000
06-01-1994,0.301339,0.303571,0.290179,0.292411,0.240755,366508800
07-01-1994,0.285714,0.296875,0.279018,0.295759,0.243512,298793600
10-01-1994,0.294643,0.302455,0.292411,0.300223,0.247187,201588800
11-01-1994,0.299107,0.301339,0.283482,0.284598,0.234322,355398400
12-01-1994,0.287946,0.287946,0.272321,0.272321,0.224214,439118400
13-01-1994,0.267857,0.274554,0.265625,0.273438,0.225134,531596800
14-01-1994,0.274554,0.283482,0.272321,0.276786,0.22789,214513600
17-01-1994,0.276786,0.28125,0.267857,0.271205,0.223295,145712000
18-01-1994,0.270089,0.270089,0.258929,0.262277,0.215944,362801600
19-01-1994,0.261161,0.265625,0.256696,0.261161,0.215026,281590400
20-01-1994,0.263393,0.274554,0.263393,0.266741,0.21962,268083200
21-01-1994,0.296875,0.299107,0.287946,0.297991,0.245349,980134400
24-01-1994,0.296875,0.314732,0.296875,0.3125,0.257295,692148800
25-01-1994,0.310268,0.3125,0.296875,0.302455,0.249025,442332800
26-01-1994,0.301339,0.303571,0.296875,0.299107,0.246268,165804800
27-01-1994,0.299107,0.305804,0.294643,0.304688,0.250863,132249600
28-01-1994,0.305804,0.310268,0.301339,0.303571,0.249944,136438400
31-01-1994,0.299107,0.301339,0.292411,0.292411,0.240755,238380800
01-02-1994,0.294643,0.299107,0.287946,0.296875,0.244431,156721600
02-02-1994,0.296875,0.296875,0.290179,0.294643,0.242593,146451200
03-02-1994,0.294643,0.300223,0.290179,0.299107,0.246268,137995200
04-02-1994,0.299107,0.3125,0.296875,0.299107,0.246268,354009600
07-02-1994,0.299107,0.331473,0.299107,0.325893,0.269287,725446400
08-02-1994,0.321429,0.325893,0.314732,0.319196,0.263753,285387200
09-02-1994,0.319196,0.325893,0.314732,0.323661,0.267442,186984000
10-02-1994,0.323661,0.334821,0.321429,0.325893,0.269287,302030400
11-02-1994,0.323661,0.334821,0.323661,0.330357,0.272975,164248000
14-02-1994,0.330357,0.339286,0.328125,0.330357,0.272975,245548800
15-02-1994,0.328125,0.334821,0.323661,0.331473,0.273897,129774400
16-02-1994,0.334821,0.334821,0.328125,0.328125,0.271131,122024000
17-02-1994,0.332589,0.33817,0.323661,0.330357,0.272975,145152000
18-02-1994,0.325893,0.330357,0.323661,0.323661,0.267442,149072000
22-02-1994,0.323661,0.334821,0.319196,0.332589,0.27482,214569600
23-02-1994,0.332589,0.341518,0.330357,0.332589,0.27482,260534400
24-02-1994,0.330357,0.332589,0.323661,0.327009,0.270209,197859200
25-02-1994,0.330357,0.332589,0.316964,0.321429,0.265598,236824000
28-02-1994,0.323661,0.330357,0.321429,0.325893,0.269287,123827200
01-03-1994,0.328125,0.328125,0.319196,0.323661,0.267442,211870400
02-03-1994,0.314732,0.323661,0.310268,0.31808,0.262831,294145600
03-03-1994,0.319196,0.323661,0.316964,0.319196,0.263753,188473600
04-03-1994,0.321429,0.334821,0.319196,0.328125,0.271131,226844800
07-03-1994,0.330357,0.340402,0.328125,0.33817,0.279431,310396800
08-03-1994,0.339286,0.339286,0.328125,0.330357,0.272975,186054400
09-03-1994,0.327009,0.334821,0.321429,0.334821,0.276664,248539200
10-03-1994,0.332589,0.335938,0.328125,0.332589,0.27482,143763200
11-03-1994,0.330357,0.337054,0.328125,0.332589,0.27482,161840000
14-03-1994,0.34375,0.34375,0.337054,0.340402,0.281276,441705600
15-03-1994,0.341518,0.341518,0.332589,0.335938,0.277587,204545600
16-03-1994,0.334821,0.337054,0.325893,0.328125,0.271131,147168000
17-03-1994,0.328125,0.330357,0.323661,0.325893,0.269287,156228800
18-03-1994,0.328125,0.328125,0.319196,0.324777,0.268364,223675200
21-03-1994,0.324777,0.325893,0.314732,0.316964,0.261909,246512000
22-03-1994,0.314732,0.316964,0.308036,0.3125,0.25822,242827200
23-03-1994,0.314732,0.316964,0.305804,0.313616,0.259142,216686400
24-03-1994,0.313616,0.314732,0.303571,0.309152,0.255453,188092800
25-03-1994,0.310268,0.310268,0.292411,0.292411,0.24162,343638400
28-03-1994,0.294643,0.303571,0.292411,0.296875,0.245309,282576000
29-03-1994,0.296875,0.301339,0.287946,0.292411,0.24162,213516800
30-03-1994,0.290179,0.296875,0.283482,0.290179,0.239776,169825600
31-03-1994,0.290179,0.299107,0.28125,0.296875,0.245309,209059200
04-04-1994,0.287946,0.296875,0.283482,0.296875,0.245309,168302400
05-04-1994,0.301339,0.305804,0.299107,0.299107,0.247153,97899200
06-04-1994,0.303571,0.303571,0.292411,0.299107,0.247153,129091200
07-04-1994,0.299107,0.301339,0.292411,0.297991,0.246231,77369600
08-04-1994,0.301339,0.303571,0.296875,0.299107,0.247153,176848000
11-04-1994,0.299107,0.299107,0.290179,0.299107,0.247153,106825600
12-04-1994,0.297991,0.297991,0.283482,0.285714,0.236086,136830400
13-04-1994,0.287946,0.290179,0.279018,0.283482,0.234242,233139200
14-04-1994,0.272321,0.283482,0.267857,0.28125,0.232398,221995200
15-04-1994,0.279018,0.28125,0.267857,0.270089,0.223176,188350400
18-04-1994,0.272321,0.272321,0.261161,0.264509,0.218565,230294400
19-04-1994,0.265625,0.267857,0.254464,0.258929,0.213954,166252800
20-04-1994,0.261161,0.267857,0.25,0.252232,0.20842,281848000
21-04-1994,0.254464,0.272321,0.241071,0.264509,0.218565,410536000
22-04-1994,0.279018,0.285714,0.254464,0.265625,0.219487,697827200
25-04-1994,0.265625,0.276786,0.263393,0.276786,0.228709,359240000
26-04-1994,0.28125,0.28125,0.276786,0.279018,0.230554,164225600
28-04-1994,0.276786,0.279018,0.265625,0.270089,0.223176,100475200
29-04-1994,0.267857,0.272321,0.265625,0.267857,0.221331,94785600
02-05-1994,0.267857,0.279018,0.267857,0.276786,0.228709,123222400
03-05-1994,0.276786,0.279018,0.263393,0.270089,0.223176,132899200
04-05-1994,0.276786,0.296875,0.272321,0.294643,0.243465,364156800
05-05-1994,0.296875,0.301339,0.287946,0.293527,0.242542,288332800
06-05-1994,0.287946,0.292411,0.279018,0.288504,0.238392,187779200
09-05-1994,0.287946,0.290179,0.274554,0.279018,0.230554,140470400
10-05-1994,0.283482,0.285714,0.276786,0.276786,0.228709,146843200
11-05-1994,0.276786,0.28125,0.265625,0.270089,0.223176,145521600
12-05-1994,0.272321,0.274554,0.263393,0.265067,0.219026,107105600
13-05-1994,0.265625,0.272321,0.261161,0.267857,0.221331,92612800
16-05-1994,0.267857,0.272321,0.263393,0.263393,0.217643,135385600
17-05-1994,0.265625,0.265625,0.256696,0.262277,0.21672,180107200
18-05-1994,0.265625,0.274554,0.261161,0.273438,0.225943,123860800
19-05-1994,0.274554,0.290179,0.272321,0.28683,0.237009,273582400
20-05-1994,0.283482,0.287946,0.276786,0.277344,0.22917,98145600
23-05-1994,0.276786,0.279018,0.267857,0.272321,0.22502,119952000
24-05-1994,0.276786,0.279018,0.270089,0.274554,0.226865,126448000
25-05-1994,0.270089,0.283482,0.267857,0.279018,0.230554,136113600
26-05-1994,0.28125,0.28125,0.270089,0.272321,0.22502,73035200
27-05-1994,0.270089,0.274554,0.263393,0.267299,0.221742,108684800
31-05-1994,0.263393,0.263393,0.254464,0.261161,0.21665,257398400
01-06-1994,0.254464,0.25558,0.248884,0.252232,0.209243,385761600
02-06-1994,0.253348,0.254464,0.242188,0.24442,0.202763,384921600
03-06-1994,0.242188,0.25,0.238839,0.246652,0.204614,353684800
06-06-1994,0.245536,0.247768,0.241071,0.24442,0.202763,126033600
07-06-1994,0.243304,0.247768,0.243304,0.245536,0.203688,140246400
08-06-1994,0.245536,0.246652,0.232143,0.233259,0.193504,274164800
09-06-1994,0.228795,0.241071,0.227679,0.241071,0.199984,293529600
10-06-1994,0.242188,0.24442,0.235491,0.236607,0.196281,142732800
13-06-1994,0.235491,0.242746,0.235491,0.241071,0.199984,92904000
14-06-1994,0.243304,0.24442,0.237723,0.241629,0.200447,154358400
15-06-1994,0.241071,0.25,0.239955,0.248326,0.206003,159476800
16-06-1994,0.247768,0.247768,0.233259,0.235491,0.195355,218220800
17-06-1994,0.232143,0.238839,0.231027,0.236607,0.196281,224492800
20-06-1994,0.234375,0.243304,0.232143,0.242188,0.200911,199897600
21-06-1994,0.239955,0.243304,0.229911,0.232143,0.192578,243275200
22-06-1994,0.234375,0.238839,0.232143,0.234375,0.19443,113859200
23-06-1994,0.234375,0.234375,0.222098,0.22433,0.186097,203896000
24-06-1994,0.22433,0.233259,0.220982,0.228655,0.189684,292857600
27-06-1994,0.225446,0.234375,0.219866,0.234375,0.19443,255953600
28-06-1994,0.234375,0.242188,0.228795,0.238839,0.198133,174227200
29-06-1994,0.238839,0.242188,0.231027,0.233259,0.193504,135564800
30-06-1994,0.234375,0.239955,0.234375,0.236607,0.196281,101729600
01-07-1994,0.235491,0.236607,0.226563,0.229911,0.190726,179278400
05-07-1994,0.228795,0.238839,0.228795,0.236607,0.196281,85848000
06-07-1994,0.234375,0.236607,0.232143,0.233259,0.193504,97384000
07-07-1994,0.231027,0.241071,0.227679,0.239397,0.198596,170150400
08-07-1994,0.236607,0.246652,0.236607,0.241629,0.200447,208230400
11-07-1994,0.242188,0.24442,0.237723,0.241071,0.199984,106422400
12-07-1994,0.241071,0.253906,0.235491,0.253348,0.210169,242312000
13-07-1994,0.254464,0.270089,0.254464,0.265067,0.219891,450262400
14-07-1994,0.264509,0.265625,0.252232,0.25558,0.212021,180667200
15-07-1994,0.252093,0.25558,0.245536,0.252232,0.209243,94964800
18-07-1994,0.251116,0.258929,0.25,0.253348,0.210169,76428800
19-07-1994,0.25558,0.256696,0.24442,0.24721,0.205077,116368000
20-07-1994,0.24442,0.246652,0.235491,0.237723,0.197207,217369600
21-07-1994,0.237723,0.254464,0.236607,0.25,0.207392,289475200
22-07-1994,0.282366,0.285435,0.267857,0.276786,0.229612,786576000
25-07-1994,0.277902,0.284598,0.274554,0.282924,0.234704,422654400
26-07-1994,0.283482,0.285714,0.277902,0.280134,0.23239,188809600
27-07-1994,0.279018,0.280134,0.273438,0.277344,0.230075,133784000
28-07-1994,0.276786,0.28683,0.27567,0.284598,0.236093,245313600
29-07-1994,0.284598,0.303571,0.284598,0.300781,0.249518,555766400
01-08-1994,0.300223,0.301339,0.292411,0.297991,0.247203,229275200
02-08-1994,0.299107,0.300223,0.289063,0.290737,0.241186,269561600
03-08-1994,0.292411,0.296875,0.28683,0.295759,0.245352,226844800
04-08-1994,0.295759,0.301339,0.295759,0.296875,0.246277,184755200
05-08-1994,0.293527,0.297991,0.293527,0.296875,0.246277,87012800
08-08-1994,0.295759,0.303571,0.294643,0.301339,0.249981,141276800
09-08-1994,0.299107,0.302455,0.295759,0.300223,0.249055,78601600
10-08-1994,0.300223,0.311384,0.296875,0.309152,0.256462,253568000
11-08-1994,0.305804,0.313616,0.302455,0.306362,0.254148,298088000
12-08-1994,0.30692,0.313616,0.302455,0.310268,0.257388,179648000
15-08-1994,0.310268,0.3125,0.305804,0.309152,0.25735,120075200
16-08-1994,0.30692,0.310268,0.303571,0.310268,0.258279,155736000
17-08-1994,0.311384,0.315848,0.309152,0.3125,0.260137,286182400
18-08-1994,0.310268,0.314732,0.308036,0.309152,0.25735,206259200
19-08-1994,0.310268,0.3125,0.305804,0.311384,0.259208,130547200
22-08-1994,0.310268,0.3125,0.309152,0.311384,0.259208,152420800
23-08-1994,0.311384,0.320313,0.310268,0.3125,0.260137,214446400
24-08-1994,0.310268,0.3125,0.30692,0.311384,0.259208,171584000
25-08-1994,0.305804,0.324777,0.305804,0.313058,0.260602,298793600
26-08-1994,0.314732,0.322545,0.314732,0.319196,0.265712,204198400
29-08-1994,0.319196,0.322545,0.314732,0.315848,0.262924,152107200
